sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0056	2	Plate2	H5M7NDRX2	ILLUMINA	2	11052	s0056-11052-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11052_S7_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11052_S7_L002_R2_001.fastq.gz	111734.557	120932.721
s0056	3	Plate3	HJWC3DSX5	ILLUMINA	3	11052	s0056-11052-Plate3	data/YEWA_redo_Novoseq_01032023/11052_S214_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11052_S214_L003_R2_001.fastq.gz	1489436.662	1557831.601
s0057	1	Plate2	H5M7NDRX2	ILLUMINA	1	11053	s0057-11053-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11053_S8_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11053_S8_L001_R2_001.fastq.gz	78663.654	78253.594
s0057	2	Plate2	H5M7NDRX2	ILLUMINA	2	11053	s0057-11053-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11053_S8_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11053_S8_L002_R2_001.fastq.gz	79592.762	79145.127
s0057	3	Plate3	HJWC3DSX5	ILLUMINA	3	11053	s0057-11053-Plate3	data/YEWA_redo_Novoseq_01032023/11053_S215_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11053_S215_L003_R2_001.fastq.gz	1222678.843	1286636.76
s0058	1	Plate3	HJWC3DSX5	ILLUMINA	3	11057	s0058-11057-Plate3	data/YEWA_redo_Novoseq_01032023/11057_S216_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11057_S216_L003_R2_001.fastq.gz	1504680.108	1571587.609
s0059	1	Plate3	HJWC3DSX5	ILLUMINA	3	11059	s0059-11059-Plate3	data/YEWA_redo_Novoseq_01032023/11059_S217_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11059_S217_L003_R2_001.fastq.gz	1426185.623	1503559.212
s0060	1	Plate3	HJWC3DSX5	ILLUMINA	3	11060	s0060-11060-Plate3	data/YEWA_redo_Novoseq_01032023/11060_S218_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11060_S218_L003_R2_001.fastq.gz	1403670.066	1451646.923
s0061	1	Plate3	HJWC3DSX5	ILLUMINA	3	11062	s0061-11062-Plate3	data/YEWA_redo_Novoseq_01032023/11062_S219_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11062_S219_L003_R2_001.fastq.gz	1432639.186	1490105.058
s0062	1	Plate3	HJWC3DSX5	ILLUMINA	3	11063	s0062-11063-Plate3	data/YEWA_redo_Novoseq_01032023/11063_S220_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11063_S220_L003_R2_001.fastq.gz	1358032.145	1412884.354
s0063	1	Plate2	H5M7NDRX2	ILLUMINA	1	11790	s0063-11790-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11790_S40_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11790_S40_L001_R2_001.fastq.gz	2482.915	2562.054
s0063	2	Plate2	H5M7NDRX2	ILLUMINA	2	11790	s0063-11790-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11790_S40_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11790_S40_L002_R2_001.fastq.gz	2381.632	2463.161
s0064	1	Plate2	H5M7NDRX2	ILLUMINA	1	11796	s0064-11796-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11796_S17_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11796_S17_L001_R2_001.fastq.gz	220128.828	224487.779
s0064	2	Plate2	H5M7NDRX2	ILLUMINA	2	11796	s0064-11796-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11796_S17_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11796_S17_L002_R2_001.fastq.gz	216261.294	220354.405
s0065	1	Plate2	H5M7NDRX2	ILLUMINA	1	11797	s0065-11797-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11797_S18_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11797_S18_L001_R2_001.fastq.gz	231882.19	240146.098
s0065	2	Plate2	H5M7NDRX2	ILLUMINA	2	11797	s0065-11797-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11797_S18_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11797_S18_L002_R2_001.fastq.gz	227698.077	235930.788
s0066	1	Plate2	H5M7NDRX2	ILLUMINA	1	11799	s0066-11799-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11799_S22_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11799_S22_L001_R2_001.fastq.gz	109105.062	114058.033
s0066	2	Plate2	H5M7NDRX2	ILLUMINA	2	11799	s0066-11799-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11799_S22_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11799_S22_L002_R2_001.fastq.gz	110191.369	115387.947
s0066	3	Plate3	HJWC3DSX5	ILLUMINA	3	11799	s0066-11799-Plate3	data/YEWA_redo_Novoseq_01032023/11799_S231_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11799_S231_L003_R2_001.fastq.gz	1509622.331	1496844.569
s0067	1	Plate2	H5M7NDRX2	ILLUMINA	1	11800	s0067-11800-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11800_S19_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11800_S19_L001_R2_001.fastq.gz	347123.369	358386.144
s0067	2	Plate2	H5M7NDRX2	ILLUMINA	2	11800	s0067-11800-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11800_S19_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11800_S19_L002_R2_001.fastq.gz	341820.423	353178.236
s0068	1	Plate2	H5M7NDRX2	ILLUMINA	1	11801	s0068-11801-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11801_S20_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11801_S20_L001_R2_001.fastq.gz	108817.84	111377.337
s0068	2	Plate2	H5M7NDRX2	ILLUMINA	2	11801	s0068-11801-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11801_S20_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11801_S20_L002_R2_001.fastq.gz	109978.438	112612.048
s0068	3	Plate3	HJWC3DSX5	ILLUMINA	3	11801	s0068-11801-Plate3	data/YEWA_redo_Novoseq_01032023/11801_S229_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11801_S229_L003_R2_001.fastq.gz	1356011.287	1405966.766
s0069	1	Plate2	H5M7NDRX2	ILLUMINA	1	11803	s0069-11803-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11803_S21_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11803_S21_L001_R2_001.fastq.gz	99946.805	106339.455
s0069	2	Plate2	H5M7NDRX2	ILLUMINA	2	11803	s0069-11803-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11803_S21_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/11803_S21_L002_R2_001.fastq.gz	100809.791	107426.746
s0069	3	Plate3	HJWC3DSX5	ILLUMINA	3	11803	s0069-11803-Plate3	data/YEWA_redo_Novoseq_01032023/11803_S230_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/11803_S230_L003_R2_001.fastq.gz	1476306.075	1481403.852
s0070	1	Plate2	H5M7NDRX2	ILLUMINA	1	13081	s0070-13081-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13081_S23_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13081_S23_L001_R2_001.fastq.gz	86911.723	91722.188
s0070	2	Plate2	H5M7NDRX2	ILLUMINA	2	13081	s0070-13081-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13081_S23_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13081_S23_L002_R2_001.fastq.gz	87981.755	92932.7
s0070	3	Plate3	HJWC3DSX5	ILLUMINA	3	13081	s0070-13081-Plate3	data/YEWA_redo_Novoseq_01032023/13081_S232_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13081_S232_L003_R2_001.fastq.gz	1256229.459	1281812.455
s0071	1	Plate2	H5M7NDRX2	ILLUMINA	1	13082	s0071-13082-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13082_S24_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13082_S24_L001_R2_001.fastq.gz	99541.817	104901.945
s0071	2	Plate2	H5M7NDRX2	ILLUMINA	2	13082	s0071-13082-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13082_S24_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13082_S24_L002_R2_001.fastq.gz	100462.865	106009.455
s0071	3	Plate3	HJWC3DSX5	ILLUMINA	3	13082	s0071-13082-Plate3	data/YEWA_redo_Novoseq_01032023/13082_S233_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13082_S233_L003_R2_001.fastq.gz	1510354.959	1564003.226
s0072	1	Plate2	H5M7NDRX2	ILLUMINA	1	13083	s0072-13083-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13083_S25_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13083_S25_L001_R2_001.fastq.gz	108465.573	117305.166
s0072	2	Plate2	H5M7NDRX2	ILLUMINA	2	13083	s0072-13083-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13083_S25_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13083_S25_L002_R2_001.fastq.gz	110189.923	119413.169
s0072	3	Plate3	HJWC3DSX5	ILLUMINA	3	13083	s0072-13083-Plate3	data/YEWA_redo_Novoseq_01032023/13083_S234_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13083_S234_L003_R2_001.fastq.gz	1549718.166	1605309.4
s0073	1	Plate2	H5M7NDRX2	ILLUMINA	1	13084	s0073-13084-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13084_S26_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13084_S26_L001_R2_001.fastq.gz	106462.927	112248.321
s0073	2	Plate2	H5M7NDRX2	ILLUMINA	2	13084	s0073-13084-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13084_S26_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13084_S26_L002_R2_001.fastq.gz	107339.499	113462.947
s0073	3	Plate3	HJWC3DSX5	ILLUMINA	3	13084	s0073-13084-Plate3	data/YEWA_redo_Novoseq_01032023/13084_S235_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13084_S235_L003_R2_001.fastq.gz	1461092.732	1487303.358
s0074	1	Plate2	H5M7NDRX2	ILLUMINA	1	13085	s0074-13085-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13085_S27_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13085_S27_L001_R2_001.fastq.gz	86726.477	96213.193
s0074	2	Plate2	H5M7NDRX2	ILLUMINA	2	13085	s0074-13085-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13085_S27_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13085_S27_L002_R2_001.fastq.gz	88346.268	98318.917
s0074	3	Plate3	HJWC3DSX5	ILLUMINA	3	13085	s0074-13085-Plate3	data/YEWA_redo_Novoseq_01032023/13085_S236_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13085_S236_L003_R2_001.fastq.gz	1406551.345	1463522.235
s0075	1	Plate2	H5M7NDRX2	ILLUMINA	1	13086	s0075-13086-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13086_S28_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13086_S28_L001_R2_001.fastq.gz	108981.919	113649.218
s0075	2	Plate2	H5M7NDRX2	ILLUMINA	2	13086	s0075-13086-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13086_S28_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13086_S28_L002_R2_001.fastq.gz	109385.024	114348.419
s0075	3	Plate3	HJWC3DSX5	ILLUMINA	3	13086	s0075-13086-Plate3	data/YEWA_redo_Novoseq_01032023/13086_S237_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13086_S237_L003_R2_001.fastq.gz	1334841.871	1387957.801
s0076	1	Plate2	H5M7NDRX2	ILLUMINA	1	13087	s0076-13087-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13087_S29_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13087_S29_L001_R2_001.fastq.gz	92578.336	99791.255
s0076	2	Plate2	H5M7NDRX2	ILLUMINA	2	13087	s0076-13087-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13087_S29_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13087_S29_L002_R2_001.fastq.gz	93139.01	100652.085
s0076	3	Plate3	HJWC3DSX5	ILLUMINA	3	13087	s0076-13087-Plate3	data/YEWA_redo_Novoseq_01032023/13087_S239_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13087_S239_L003_R2_001.fastq.gz	1318031.956	1381366.933
s0077	1	Plate2	H5M7NDRX2	ILLUMINA	1	13088	s0077-13088-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13088_S30_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13088_S30_L001_R2_001.fastq.gz	80890.188	87843.155
s0077	2	Plate2	H5M7NDRX2	ILLUMINA	2	13088	s0077-13088-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13088_S30_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/13088_S30_L002_R2_001.fastq.gz	81651.696	88845.564
s0077	3	Plate3	HJWC3DSX5	ILLUMINA	3	13088	s0077-13088-Plate3	data/YEWA_redo_Novoseq_01032023/13088_S238_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13088_S238_L003_R2_001.fastq.gz	1323891.974	1383898.492
s0078	1	Plate3	HJWC3DSX5	ILLUMINA	3	13089	s0078-13089-Plate3	data/YEWA_redo_Novoseq_01032023/13089_S240_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13089_S240_L003_R2_001.fastq.gz	1411087.869	1465856.297
s0079	1	Plate3	HJWC3DSX5	ILLUMINA	3	13093	s0079-13093-Plate3	data/YEWA_redo_Novoseq_01032023/13093_S241_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13093_S241_L003_R2_001.fastq.gz	1405690.853	1462676.46
s0080	1	Plate3	HJWC3DSX5	ILLUMINA	3	13095	s0080-13095-Plate3	data/YEWA_redo_Novoseq_01032023/13095_S242_L003_R1_001.fastq.gz	data/YEWA_redo_Novoseq_01032023/13095_S242_L003_R2_001.fastq.gz	1325175.033	1344969.09
s0081	1	Plate1	HY3LMDSX2	ILLUMINA	3	2002ywar	s0081-2002ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2002ywar/s2002ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2002ywar/s2002ywar_2.fq.gz	1250285.864	1292087.065
s0082	1	Plate1	HY3LMDSX2	ILLUMINA	3	2007ywar	s0082-2007ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2007ywar/s2007ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2007ywar/s2007ywar_2.fq.gz	1310232.734	1353298.593
s0083	1	Plate1	HY3LMDSX2	ILLUMINA	3	2013ywar	s0083-2013ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2013ywar/s2013ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2013ywar/s2013ywar_2.fq.gz	1230646.275	1277408.809
s0084	1	Plate1	HY3LMDSX2	ILLUMINA	3	2014ywar	s0084-2014ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2014ywar/s2014ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2014ywar/s2014ywar_2.fq.gz	1260293.386	1282861.936
s0085	1	Plate1	HY3LMDSX2	ILLUMINA	3	2026ywar	s0085-2026ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2026ywar/s2026ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2026ywar/s2026ywar_2.fq.gz	513260.319	534539.704
s0086	1	Plate1	HY3LMDSX2	ILLUMINA	3	2028ywar	s0086-2028ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2028ywar/s2028ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2028ywar/s2028ywar_2.fq.gz	1213682.225	1244203.662
s0087	1	Plate1	HY3LMDSX2	ILLUMINA	3	2033ywar	s0087-2033ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2033ywar/s2033ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2033ywar/s2033ywar_2.fq.gz	998905.137	1029882.82
s0088	1	Plate1	HY3LMDSX2	ILLUMINA	3	2034ywar	s0088-2034ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2034ywar/s2034ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2034ywar/s2034ywar_2.fq.gz	1263726.726	1299239.508
s0089	1	Plate1	HY3LMDSX2	ILLUMINA	3	2055ywar	s0089-2055ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2055ywar/s2055ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2055ywar/s2055ywar_2.fq.gz	1152338.804	1215795.319
s0090	1	Plate1	HY3LMDSX2	ILLUMINA	3	2056ywar	s0090-2056ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2056ywar/s2056ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2056ywar/s2056ywar_2.fq.gz	1285717.888	1339560.388
s0091	1	Plate1	HY3LMDSX2	ILLUMINA	3	2057ywar	s0091-2057ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2057ywar/s2057ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2057ywar/s2057ywar_2.fq.gz	1241647.5	1327188.783
s0092	1	Plate1	HY3LMDSX2	ILLUMINA	3	2060ywar	s0092-2060ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2060ywar/s2060ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2060ywar/s2060ywar_2.fq.gz	1372853.187	1425645.591
s0093	1	Plate1	HY3LMDSX2	ILLUMINA	3	2061ywar	s0093-2061ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2061ywar/s2061ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2061ywar/s2061ywar_2.fq.gz	1431205.592	1518982.171
s0094	1	Plate1	HY3LMDSX2	ILLUMINA	3	2062ywar	s0094-2062ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2062ywar/s2062ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2062ywar/s2062ywar_2.fq.gz	1192540.546	1263969.826
s0095	1	Plate1	HY3LMDSX2	ILLUMINA	3	2063ywar	s0095-2063ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2063ywar/s2063ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2063ywar/s2063ywar_2.fq.gz	1295926.265	1361199.977
s0096	1	Plate1	HY3LMDSX2	ILLUMINA	3	2064ywar	s0096-2064ywar-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2064ywar/s2064ywar_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s2064ywar/s2064ywar_2.fq.gz	1206582.195	1271782.936
s0097	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001233	s0097-20N001233-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001233/s20N001233_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001233/s20N001233_2.fq.gz	708241.344	721938.138
s0098	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001234	s0098-20N001234-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001234/s20N001234_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001234/s20N001234_2.fq.gz	918553.546	942929.239
s0099	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001235	s0099-20N001235-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001235/s20N001235_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001235/s20N001235_2.fq.gz	886044.304	893153.187
s0100	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001236	s0100-20N001236-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001236/s20N001236_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001236/s20N001236_2.fq.gz	811760.311	855423.775
s0101	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001237	s0101-20N001237-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001237/s20N001237_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001237/s20N001237_2.fq.gz	1756107.064	1812698.933
s0102	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001238	s0102-20N001238-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001238/s20N001238_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001238/s20N001238_2.fq.gz	1321761.566	1378088.407
s0103	1	Plate2	H5M7NDRX2	ILLUMINA	1	20N001239	s0103-20N001239-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N001239_S205_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N001239_S205_L001_R2_001.fastq.gz	553917.944	577293.753
s0103	2	Plate2	H5M7NDRX2	ILLUMINA	2	20N001239	s0103-20N001239-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N001239_S205_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/20N001239_S205_L002_R2_001.fastq.gz	552234.59	575749.319
s0104	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001240	s0104-20N001240-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001240/s20N001240_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001240/s20N001240_2.fq.gz	1090976.943	1138445.189
s0105	1	Plate1	HY3LMDSX2	ILLUMINA	3	20N001319	s0105-20N001319-Plate1	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001319/s20N001319_1.fq.gz	data/YEWA_transfer/YEWA_LCWG_Plate1_11032021/raw_data/s20N001319/s20N001319_2.fq.gz	1338374.89	1441974.04
